layer,beta,experiment,success_count,total_prompts,final_accuracy
19,0.5,5,0.0,1000.0,0.0
19,0.5,Average,,,0.0004
19,1.0,1,4.0,1000.0,0.004
19,1.0,2,4.0,1000.0,0.004
19,1.0,3,2.0,1000.0,0.002
19,1.0,4,3.0,1000.0,0.003
19,1.0,5,4.0,1000.0,0.004
19,1.0,Average,,,0.0034000000000000002
19,2.0,1,28.0,1000.0,0.028
19,2.0,2,23.0,1000.0,0.023
19,2.0,3,26.0,1000.0,0.026
19,2.0,4,32.0,1000.0,0.032
19,2.0,5,27.0,1000.0,0.027
19,2.0,Average,,,0.027200000000000002
19,3.0,1,23.0,1000.0,0.023
19,3.0,2,26.0,1000.0,0.026
19,3.0,3,30.0,1000.0,0.03
19,3.0,4,32.0,1000.0,0.032
19,3.0,5,31.0,1000.0,0.031
19,3.0,Average,,,0.0284
19,4.0,1,17.0,1000.0,0.017
19,4.0,2,19.0,1000.0,0.019
19,4.0,3,28.0,1000.0,0.028
19,4.0,4,31.0,1000.0,0.031
19,4.0,5,33.0,1000.0,0.033
19,4.0,Average,,,0.0256
19,5.0,1,11.0,1000.0,0.011
19,5.0,2,11.0,1000.0,0.011
19,5.0,3,16.0,1000.0,0.016
19,5.0,4,27.0,1000.0,0.027
19,5.0,5,27.0,1000.0,0.027
19,5.0,Average,,,0.0184
20,0.5,1,2.0,1000.0,0.002
20,0.5,2,1.0,1000.0,0.001
20,0.5,3,0.0,1000.0,0.0
20,0.5,4,1.0,1000.0,0.001
20,0.5,5,2.0,1000.0,0.002
20,0.5,Average,,,0.0012000000000000001
20,1.0,1,10.0,1000.0,0.01
20,1.0,2,7.0,1000.0,0.007
20,1.0,3,9.0,1000.0,0.009
20,1.0,4,10.0,1000.0,0.01
20,1.0,5,6.0,1000.0,0.006
20,1.0,Average,,,0.008400000000000001
20,2.0,1,28.0,1000.0,0.028
20,2.0,2,29.0,1000.0,0.029
20,2.0,3,30.0,1000.0,0.03
20,2.0,4,31.0,1000.0,0.031
20,2.0,5,32.0,1000.0,0.032
20,2.0,Average,,,0.03
20,3.0,1,30.0,1000.0,0.03
20,3.0,2,31.0,1000.0,0.031
20,3.0,3,33.0,1000.0,0.033
20,3.0,4,36.0,1000.0,0.036
20,3.0,5,34.0,1000.0,0.034
20,3.0,Average,,,0.0328
20,4.0,1,30.0,1000.0,0.03
20,4.0,2,30.0,1000.0,0.03
20,4.0,3,34.0,1000.0,0.034
20,4.0,4,38.0,1000.0,0.038
20,4.0,5,38.0,1000.0,0.038
20,4.0,Average,,,0.034
20,5.0,1,16.0,1000.0,0.016
20,5.0,2,21.0,1000.0,0.021
20,5.0,3,31.0,1000.0,0.031
20,5.0,4,40.0,1000.0,0.04
20,5.0,5,38.0,1000.0,0.038
20,5.0,Average,,,0.029200000000000004
21,0.5,1,1.0,1000.0,0.001
21,0.5,2,1.0,1000.0,0.001
21,0.5,3,0.0,1000.0,0.0
21,0.5,4,0.0,1000.0,0.0
21,0.5,5,0.0,1000.0,0.0
21,0.5,Average,,,0.0004
21,1.0,1,3.0,1000.0,0.003
21,1.0,2,2.0,1000.0,0.002
21,1.0,3,0.0,1000.0,0.0
21,1.0,4,2.0,1000.0,0.002
21,1.0,5,1.0,1000.0,0.001
21,1.0,Average,,,0.0016
21,2.0,1,20.0,1000.0,0.02
21,2.0,2,25.0,1000.0,0.025
21,2.0,3,26.0,1000.0,0.026
21,2.0,4,31.0,1000.0,0.031
21,2.0,5,29.0,1000.0,0.029
21,2.0,Average,,,0.0262
21,3.0,1,32.0,1000.0,0.032
21,3.0,2,32.0,1000.0,0.032
21,3.0,3,30.0,1000.0,0.03
21,3.0,4,35.0,1000.0,0.035
21,3.0,5,34.0,1000.0,0.034
21,3.0,Average,,,0.032600000000000004
21,4.0,1,24.0,1000.0,0.024
21,4.0,2,33.0,1000.0,0.033
21,4.0,3,33.0,1000.0,0.033
21,4.0,4,43.0,1000.0,0.043
21,4.0,5,38.0,1000.0,0.038
21,4.0,Average,,,0.0342
21,5.0,1,13.0,1000.0,0.013
21,5.0,2,23.0,1000.0,0.023
21,5.0,3,34.0,1000.0,0.034
21,5.0,4,42.0,1000.0,0.042
21,5.0,5,41.0,1000.0,0.041
21,5.0,Average,,,0.030600000000000006
22,0.5,1,1.0,1000.0,0.001
22,0.5,2,1.0,1000.0,0.001
22,0.5,3,0.0,1000.0,0.0
22,0.5,4,0.0,1000.0,0.0
22,0.5,5,0.0,1000.0,0.0
22,0.5,Average,,,0.0004
22,1.0,1,2.0,1000.0,0.002
22,1.0,2,3.0,1000.0,0.003
22,1.0,3,0.0,1000.0,0.0
22,1.0,4,2.0,1000.0,0.002
22,1.0,5,2.0,1000.0,0.002
22,1.0,Average,,,0.0018000000000000002
22,2.0,1,22.0,1000.0,0.022
22,2.0,2,25.0,1000.0,0.025
22,2.0,3,26.0,1000.0,0.026
22,2.0,4,32.0,1000.0,0.032
22,2.0,5,24.0,1000.0,0.024
22,2.0,Average,,,0.0258
22,3.0,1,32.0,1000.0,0.032
22,3.0,2,33.0,1000.0,0.033
22,3.0,3,30.0,1000.0,0.03
22,3.0,4,36.0,1000.0,0.036
22,3.0,5,32.0,1000.0,0.032
22,3.0,Average,,,0.032600000000000004
22,4.0,1,25.0,1000.0,0.025
22,4.0,2,38.0,1000.0,0.038
22,4.0,3,36.0,1000.0,0.036
22,4.0,4,42.0,1000.0,0.042
22,4.0,5,35.0,1000.0,0.035
22,4.0,Average,,,0.0352
22,5.0,1,16.0,1000.0,0.016
22,5.0,2,37.0,1000.0,0.037
22,5.0,3,37.0,1000.0,0.037
22,5.0,4,34.0,1000.0,0.034
22,5.0,5,32.0,1000.0,0.032
22,5.0,Average,,,0.0312
23,0.5,1,1.0,1000.0,0.001
23,0.5,2,1.0,1000.0,0.001
23,0.5,3,0.0,1000.0,0.0
23,0.5,4,0.0,1000.0,0.0
23,0.5,5,0.0,1000.0,0.0
23,0.5,Average,,,0.0004
23,1.0,1,2.0,1000.0,0.002
23,1.0,2,4.0,1000.0,0.004
23,1.0,3,2.0,1000.0,0.002
23,1.0,4,2.0,1000.0,0.002
23,1.0,5,2.0,1000.0,0.002
23,1.0,Average,,,0.0024000000000000002
23,2.0,1,30.0,1000.0,0.03
23,2.0,2,27.0,1000.0,0.027
23,2.0,3,28.0,1000.0,0.028
23,2.0,4,29.0,1000.0,0.029
23,2.0,5,29.0,1000.0,0.029
23,2.0,Average,,,0.028599999999999997
23,3.0,1,39.0,1000.0,0.039
23,3.0,2,34.0,1000.0,0.034
23,3.0,3,32.0,1000.0,0.032
23,3.0,4,39.0,1000.0,0.039
23,3.0,5,37.0,1000.0,0.037
23,3.0,Average,,,0.0362
23,4.0,1,29.0,1000.0,0.029
23,4.0,2,37.0,1000.0,0.037
23,4.0,3,34.0,1000.0,0.034
23,4.0,4,39.0,1000.0,0.039
23,4.0,5,37.0,1000.0,0.037
23,4.0,Average,,,0.0352
23,5.0,1,19.0,1000.0,0.019
23,5.0,2,39.0,1000.0,0.039
23,5.0,3,36.0,1000.0,0.036
23,5.0,4,36.0,1000.0,0.036
23,5.0,5,34.0,1000.0,0.034
23,5.0,Average,,,0.0328
24,0.5,1,0.0,1000.0,0.0
24,0.5,2,0.0,1000.0,0.0
24,0.5,3,0.0,1000.0,0.0
24,0.5,4,0.0,1000.0,0.0
24,0.5,5,0.0,1000.0,0.0
24,0.5,Average,,,0.0
24,1.0,1,2.0,1000.0,0.002
24,1.0,2,4.0,1000.0,0.004
24,1.0,3,1.0,1000.0,0.001
24,1.0,4,3.0,1000.0,0.003
24,1.0,5,0.0,1000.0,0.0
24,1.0,Average,,,0.002
24,2.0,1,29.0,1000.0,0.029
24,2.0,2,30.0,1000.0,0.03
24,2.0,3,30.0,1000.0,0.03
24,2.0,4,30.0,1000.0,0.03
24,2.0,5,30.0,1000.0,0.03
24,2.0,Average,,,0.0298
24,3.0,1,41.0,1000.0,0.041
24,3.0,2,33.0,1000.0,0.033
24,3.0,3,34.0,1000.0,0.034
24,3.0,4,42.0,1000.0,0.042
24,3.0,5,37.0,1000.0,0.037
24,3.0,Average,,,0.0374
24,4.0,1,31.0,1000.0,0.031
24,4.0,2,38.0,1000.0,0.038
24,4.0,3,36.0,1000.0,0.036
24,4.0,4,41.0,1000.0,0.041
24,4.0,5,36.0,1000.0,0.036
24,4.0,Average,,,0.0364
24,5.0,1,23.0,1000.0,0.023
24,5.0,2,38.0,1000.0,0.038
24,5.0,3,33.0,1000.0,0.033
24,5.0,4,35.0,1000.0,0.035
24,5.0,5,32.0,1000.0,0.032
24,5.0,Average,,,0.0322
25,0.5,1,0.0,1000.0,0.0
25,0.5,2,0.0,1000.0,0.0
25,0.5,3,0.0,1000.0,0.0
25,0.5,4,0.0,1000.0,0.0
25,0.5,5,0.0,1000.0,0.0
25,0.5,Average,,,0.0
25,1.0,1,2.0,1000.0,0.002
25,1.0,2,3.0,1000.0,0.003
25,1.0,3,0.0,1000.0,0.0
25,1.0,4,1.0,1000.0,0.001
25,1.0,5,1.0,1000.0,0.001
25,1.0,Average,,,0.0014
25,2.0,1,36.0,1000.0,0.036
25,2.0,2,34.0,1000.0,0.034
25,2.0,3,35.0,1000.0,0.035
25,2.0,4,35.0,1000.0,0.035
25,2.0,5,36.0,1000.0,0.036
25,2.0,Average,,,0.0352
25,3.0,1,42.0,1000.0,0.042
25,3.0,2,35.0,1000.0,0.035
25,3.0,3,36.0,1000.0,0.036
25,3.0,4,41.0,1000.0,0.041
25,3.0,5,36.0,1000.0,0.036
25,3.0,Average,,,0.038000000000000006
25,4.0,1,38.0,1000.0,0.038
25,4.0,2,36.0,1000.0,0.036
25,4.0,3,34.0,1000.0,0.034
25,4.0,4,37.0,1000.0,0.037
25,4.0,5,34.0,1000.0,0.034
25,4.0,Average,,,0.0358
25,5.0,1,29.0,1000.0,0.029
25,5.0,2,36.0,1000.0,0.036
25,5.0,3,33.0,1000.0,0.033
25,5.0,4,32.0,1000.0,0.032
25,5.0,5,28.0,1000.0,0.028
25,5.0,Average,,,0.0316
26,0.5,1,0.0,1000.0,0.0
26,0.5,2,0.0,1000.0,0.0
26,0.5,3,0.0,1000.0,0.0
26,0.5,4,0.0,1000.0,0.0
26,0.5,5,0.0,1000.0,0.0
26,0.5,Average,,,0.0
26,1.0,1,2.0,1000.0,0.002
26,1.0,2,2.0,1000.0,0.002
26,1.0,3,3.0,1000.0,0.003
26,1.0,4,1.0,1000.0,0.001
26,1.0,5,1.0,1000.0,0.001
26,1.0,Average,,,0.0018000000000000002
26,2.0,1,27.0,1000.0,0.027
26,2.0,2,35.0,1000.0,0.035
26,2.0,3,32.0,1000.0,0.032
26,2.0,4,35.0,1000.0,0.035
26,2.0,5,30.0,1000.0,0.03
26,2.0,Average,,,0.0318
26,3.0,1,40.0,1000.0,0.04
26,3.0,2,37.0,1000.0,0.037
26,3.0,3,38.0,1000.0,0.038
26,3.0,4,41.0,1000.0,0.041
26,3.0,5,41.0,1000.0,0.041
26,3.0,Average,,,0.039400000000000004
26,4.0,1,39.0,1000.0,0.039
26,4.0,2,36.0,1000.0,0.036
26,4.0,3,36.0,1000.0,0.036
26,4.0,4,40.0,1000.0,0.04
26,4.0,5,40.0,1000.0,0.04
26,4.0,Average,,,0.0382
26,5.0,1,38.0,1000.0,0.038
26,5.0,2,33.0,1000.0,0.033
26,5.0,3,35.0,1000.0,0.035
26,5.0,4,41.0,1000.0,0.041
26,5.0,5,37.0,1000.0,0.037
26,5.0,Average,,,0.036800000000000006
27,0.5,1,0.0,1000.0,0.0
27,0.5,2,2.0,1000.0,0.002
27,0.5,3,2.0,1000.0,0.002
27,0.5,4,0.0,1000.0,0.0
27,0.5,5,0.0,1000.0,0.0
27,0.5,Average,,,0.0008
27,1.0,1,1.0,1000.0,0.001
27,1.0,2,2.0,1000.0,0.002
27,1.0,3,3.0,1000.0,0.003
27,1.0,4,3.0,1000.0,0.003
27,1.0,5,0.0,1000.0,0.0
27,1.0,Average,,,0.0018000000000000002
27,2.0,1,15.0,1000.0,0.015
27,2.0,2,17.0,1000.0,0.017
27,2.0,3,21.0,1000.0,0.021
27,2.0,4,25.0,1000.0,0.025
27,2.0,5,23.0,1000.0,0.023
27,2.0,Average,,,0.020200000000000003
27,3.0,1,16.0,1000.0,0.016
27,3.0,2,25.0,1000.0,0.025
27,3.0,3,32.0,1000.0,0.032
27,3.0,4,29.0,1000.0,0.029
27,3.0,5,31.0,1000.0,0.031
27,3.0,Average,,,0.026600000000000002
27,4.0,1,19.0,1000.0,0.019
27,4.0,2,37.0,1000.0,0.037
27,4.0,3,34.0,1000.0,0.034
27,4.0,4,34.0,1000.0,0.034
27,4.0,5,30.0,1000.0,0.03
27,4.0,Average,,,0.0308
27,5.0,1,23.0,1000.0,0.023
27,5.0,2,34.0,1000.0,0.034
27,5.0,3,33.0,1000.0,0.033
27,5.0,4,38.0,1000.0,0.038
27,5.0,5,36.0,1000.0,0.036
27,5.0,Average,,,0.0328
